match,team,batting_slot,player,bowling_slot
120,0,8,15,1
120,0,9,11,2
120,0,10,30,3
120,3,0,54,-1
120,3,1,166,-1
120,3,2,60,-1
120,3,3,58,-1
120,3,4,55,-1
120,3,5,63,4
120,3,6,64,-1
120,3,7,67,0
120,3,8,47,1
120,3,9,69,2
120,3,10,70,3
121,9,0,165,-1
121,9,1,167,-1
121,9,2,3,-1
121,9,3,163,-1
121,9,4,162,-1
121,9,5,169,4
121,9,6,43,-1
121,9,7,177,0
121,9,8,179,1
121,9,9,71,2
121,9,10,173,3
121,4,0,146,-1
121,4,1,75,-1
121,4,2,78,-1
121,4,3,74,-1
121,4,4,0,-1
121,4,5,82,4
121,4,6,81,-1
121,4,7,86,0
121,4,8,88,1
121,4,9,87,2
121,4,10,174,3
122,3,0,54,-1
122,3,1,166,-1
122,3,2,58,-1
122,3,3,55,-1
122,3,4,57,-1
122,3,5,63,4
122,3,6,64,-1
122,3,7,69,0
122,3,8,67,1
122,3,9,47,2
122,3,10,66,3
122,0,0,77,-1
122,0,1,114,-1
122,0,2,2,-1
122,0,3,22,-1
122,0,4,5,-1
122,0,5,7,4
122,0,6,171,-1
122,0,7,17,0
122,0,8,15,1
122,0,9,30,2
122,0,10,13,3
123,8,0,147,-1
123,8,1,149,-1
123,8,2,145,-1
123,8,3,1,-1
123,8,4,18,-1
123,8,5,154,4
123,8,6,151,-1
123,8,7,159,0
123,8,8,68,1
123,8,9,155,2
123,8,10,156,3
123,6,0,73,-1
123,6,1,111,-1
123,6,2,109,-1
123,6,3,112,-1
123,6,4,110,-1
123,6,5,116,4
123,6,6,117,-1
123,6,7,122,0
123,6,8,124,1
123,6,9,123,2
123,6,10,119,3
124,0,0,114,-1
124,0,1,6,-1
124,0,2,77,-1
124,0,3,5,-1
124,0,4,4,-1
124,0,5,7,4
124,0,6,9,-1
124,0,7,14,0
124,0,8,30,1
124,0,9,16,2
124,0,10,13,3
124,4,0,72,-1
124,4,1,75,-1
124,4,2,74,-1
124,4,3,76,-1
124,4,4,0,-1
124,4,5,79,4
124,4,6,80,-1
124,4,7,84,0
124,4,8,87,1
124,4,9,85,2
124,4,10,83,3
125,2,0,41,-1
125,2,1,42,-1
125,2,2,127,-1
125,2,3,37,-1
125,2,4,36,-1
125,2,5,46,4
125,2,6,44,-1
125,2,7,48,0
125,2,8,104,1
125,2,9,53,2
125,2,10,51,3
125,1,0,23,-1
125,1,1,128,-1
125,1,2,24,-1
125,1,3,20,-1
125,1,4,19,-1
125,1,5,26,4
125,1,6,25,-1
125,1,7,35,0
125,1,8,101,1
125,1,9,120,2
125,1,10,29,3
126,7,0,38,-1
126,7,1,129,-1
126,7,2,131,-1
126,7,3,126,-1
126,7,4,130,-1
126,7,5,135,4
126,7,6,8,-1
126,7,7,143,0
126,7,8,138,1
126,7,9,140,2
126,7,10,137,3
126,3,0,57,-1
126,3,1,166,-1
126,3,2,55,-1
126,3,3,60,-1
126,3,4,54,-1
126,3,5,62,4
126,3,6,63,-1
126,3,7,70,0
126,3,8,67,1
126,3,9,50,2
126,3,10,65,3
127,5,0,92,-1
127,5,1,148,-1
127,5,2,94,-1
127,5,3,91,-1
127,5,4,96,-1
127,5,5,100,4
127,5,6,97,-1
127,5,7,106,0
127,5,8,103,1
127,5,9,102,2
127,5,10,34,3
127,7,0,129,-1
127,7,1,131,-1
127,7,2,38,-1
127,7,3,168,-1
127,7,4,132,-1
127,7,5,8,4
127,7,6,135,-1
127,7,7,142,0
127,7,8,143,1
127,7,9,138,2
127,7,10,137,3
128,5,0,95,-1
128,5,1,94,-1
128,5,2,91,-1
128,5,3,92,-1
128,5,4,96,-1
128,5,5,98,4
128,5,6,97,-1
128,5,7,107,0
128,5,8,102,1
128,5,9,103,2
128,5,10,34,3
128,3,0,58,-1
128,3,1,54,-1
128,3,2,60,-1
128,3,3,56,-1
128,3,4,57,-1
128,3,5,61,4
128,3,6,64,-1
128,3,7,67,0
128,3,8,50,1
128,3,9,66,2
128,3,10,70,3
129,6,0,111,-1
129,6,1,112,-1
129,6,2,113,-1
129,6,3,109,-1
129,6,4,108,-1
129,6,5,117,4
129,6,6,118,-1
129,6,7,119,0
129,6,8,123,1
129,6,9,121,2
129,6,10,105,3
129,8,0,149,-1
129,8,1,144,-1
129,8,2,1,-1
129,8,3,18,-1
129,8,4,147,-1
129,8,5,154,4
129,8,6,151,-1
129,8,7,159,0
129,8,8,156,1
129,8,9,68,2
129,8,10,161,3
130,6,0,110,-1
130,6,1,109,-1
130,6,2,112,-1
130,6,3,73,-1
130,6,4,108,-1
130,6,5,118,4
130,6,6,116,-1
130,6,7,105,0
130,6,8,125,1
130,6,9,122,2
130,6,10,124,3
130,4,0,0,-1
130,4,1,78,-1
130,4,2,72,-1
130,4,3,146,-1
130,4,4,75,-1
130,4,5,79,4
130,4,6,80,-1
130,4,7,174,0
130,4,8,88,1
130,4,9,86,2
130,4,10,83,3
131,6,0,112,-1
131,6,1,108,-1
131,6,2,113,-1
131,6,3,111,-1
131,6,4,73,-1
131,6,5,117,4
131,6,6,118,-1
131,6,7,119,0
131,6,8,125,1
131,6,9,105,2
131,6,10,122,3
131,0,0,77,-1
131,0,1,4,-1
131,0,2,6,-1
131,0,3,114,-1
131,0,4,2,-1
131,0,5,10,4
131,0,6,171,-1
131,0,7,30,0
131,0,8,16,1
131,0,9,14,2
131,0,10,13,3
132,8,0,145,-1
132,8,1,18,-1
132,8,2,150,-1
132,8,3,147,-1
132,8,4,1,-1
132,8,5,153,4
132,8,6,152,-1
132,8,7,155,0
132,8,8,158,1
132,8,9,156,2
132,8,10,68,3
132,5,0,92,-1
132,5,1,94,-1
132,5,2,91,-1
132,5,3,96,-1
132,5,4,148,-1
132,5,5,100,4
132,5,6,136,-1
132,5,7,34,0
132,5,8,106,1
132,5,9,103,2
132,5,10,107,3
133,2,0,39,-1
133,2,1,42,-1
133,2,2,41,-1
133,2,3,127,-1
133,2,4,40,-1
133,2,5,44,4
133,2,6,170,-1
133,2,7,33,0
133,2,8,51,1
133,2,9,53,2
133,2,10,104,3
133,6,0,109,-1
133,6,1,111,-1
133,6,2,110,-1
133,6,3,112,-1
133,6,4,108,-1
133,6,5,116,4
133,6,6,117,-1
133,6,7,125,0
133,6,8,121,1
133,6,9,122,2
133,6,10,124,3
134,6,0,73,-1
134,6,1,109,-1
134,6,2,113,-1
134,6,3,111,-1
134,6,4,108,-1
134,6,5,116,4
134,6,6,115,-1
134,6,7,124,0
134,6,8,105,1
134,6,9,125,2
134,6,10,123,3
134,1,0,128,-1
134,1,1,19,-1
134,1,2,20,-1
134,1,3,59,-1
134,1,4,21,-1
134,1,5,26,4
134,1,6,28,-1
134,1,7,32,0
134,1,8,120,1
134,1,9,29,2
134,1,10,31,3
135,2,0,39,-1
135,2,1,40,-1
135,2,2,36,-1
135,2,3,42,-1
135,2,4,37,-1
135,2,5,45,4
135,2,6,46,-1
135,2,7,53,0
135,2,8,49,1
135,2,9,104,2
135,2,10,48,3
135,3,0,56,-1
135,3,1,166,-1
135,3,2,58,-1
135,3,3,54,-1
135,3,4,60,-1
135,3,5,64,4
135,3,6,61,-1
135,3,7,50,0
135,3,8,47,1
135,3,9,69,2
135,3,10,65,3
136,3,0,166,-1
136,3,1,58,-1
136,3,2,55,-1
136,3,3,60,-1
136,3,4,54,-1
136,3,5,61,4
136,3,6,62,-1
136,3,7,50,0
136,3,8,69,1
136,3,9,66,2
136,3,10,70,3
136,9,0,163,-1
136,9,1,162,-1
136,9,2,165,-1
136,9,3,93,-1
136,9,4,164,-1
136,9,5,169,4
136,9,6,172,-1
136,9,7,177,0
136,9,8,89,1
136,9,9,179,2
136,9,10,175,3
137,4,0,146,-1
137,4,1,74,-1
137,4,2,72,-1
137,4,3,76,-1
137,4,4,0,-1
137,4,5,81,4
137,4,6,80,-1
137,4,7,88,0
137,4,8,86,1
137,4,9,83,2
137,4,10,84,3
137,1,0,21,-1
137,1,1,24,-1
137,1,2,20,-1
137,1,3,19,-1
137,1,4,128,-1
137,1,5,28,4
137,1,6,25,-1
137,1,7,176,0
137,1,8,101,1
137,1,9,32,2
137,1,10,29,3
138,6,0,113,-1
138,6,1,110,-1
138,6,2,111,-1
138,6,3,109,-1
138,6,4,112,-1
138,6,5,118,4
138,6,6,116,-1
138,6,7,119,0
138,6,8,124,1
138,6,9,105,2
138,6,10,122,3
138,7,0,129,-1
138,7,1,126,-1
138,7,2,38,-1
138,7,3,131,-1
138,7,4,132,-1
138,7,5,135,4
138,7,6,133,-1
138,7,7,140,0
138,7,8,142,1
138,7,9,143,2
138,7,10,141,3
139,4,0,146,-1
139,4,1,75,-1
139,4,2,76,-1
139,4,3,74,-1
139,4,4,72,-1
139,4,5,82,4
139,4,6,80,-1
139,4,7,83,0
139,4,8,88,1
139,4,9,85,2
139,4,10,86,3
139,5,0,148,-1
139,5,1,94,-1
139,5,2,92,-1
139,5,3,96,-1
139,5,4,90,-1
139,5,5,100,4
139,5,6,97,-1
139,5,7,34,0
139,5,8,106,1
139,5,9,107,2
139,5,10,157,3
140,9,0,162,-1
140,9,1,165,-1
140,9,2,3,-1
140,9,3,93,-1
140,9,4,163,-1
140,9,5,43,4
140,9,6,99,-1
140,9,7,89,0
140,9,8,173,1
140,9,9,178,2
140,9,10,71,3
140,1,0,128,-1
140,1,1,23,-1
140,1,2,59,-1
140,1,3,21,-1
140,1,4,20,-1
140,1,5,28,4
140,1,6,26,-1
140,1,7,176,0
140,1,8,101,1
140,1,9,32,2
140,1,10,29,3
141,8,0,18,-1
141,8,1,147,-1
141,8,2,149,-1
141,8,3,150,-1
141,8,4,1,-1
141,8,5,152,4
141,8,6,154,-1
141,8,7,160,0
141,8,8,158,1
141,8,9,161,2
141,8,10,159,3
141,0,0,2,-1
141,0,1,77,-1
141,0,2,22,-1
141,0,3,4,-1
141,0,4,5,-1
141,0,5,10,4
141,0,6,171,-1
141,0,7,13,0
141,0,8,15,1
141,0,9,17,2
141,0,10,11,3
142,5,0,148,-1
142,5,1,92,-1
142,5,2,95,-1
142,5,3,96,-1
142,5,4,94,-1
142,5,5,100,4
142,5,6,97,-1
142,5,7,106,0
142,5,8,34,1
142,5,9,12,2
142,5,10,107,3
142,6,0,113,-1
142,6,1,109,-1
142,6,2,110,-1
142,6,3,73,-1
142,6,4,112,-1
142,6,5,117,4
142,6,6,116,-1
142,6,7,119,0
142,6,8,125,1
142,6,9,121,2
142,6,10,105,3
143,1,0,23,-1
143,1,1,20,-1
143,1,2,128,-1
143,1,3,21,-1
143,1,4,19,-1
143,1,5,28,4
143,1,6,27,-1
143,1,7,32,0
143,1,8,29,1
143,1,9,101,2
143,1,10,35,3
143,5,0,96,-1
143,5,1,94,-1
143,5,2,95,-1
143,5,3,92,-1
143,5,4,148,-1
143,5,5,136,4
143,5,6,98,-1
143,5,7,12,0
143,5,8,157,1
143,5,9,103,2
143,5,10,34,3
144,8,0,145,-1
144,8,1,18,-1
144,8,2,1,-1
144,8,3,149,-1
144,8,4,147,-1
144,8,5,153,4
144,8,6,151,-1
144,8,7,68,0
144,8,8,158,1
144,8,9,156,2
144,8,10,161,3
144,7,0,129,-1
144,7,1,38,-1
144,7,2,131,-1
144,7,3,126,-1
144,7,4,132,-1
144,7,5,8,4
144,7,6,135,-1
144,7,7,143,0
144,7,8,142,1
144,7,9,140,2
144,7,10,138,3
145,4,0,75,-1
145,4,1,76,-1
145,4,2,0,-1
145,4,3,72,-1
145,4,4,146,-1
145,4,5,80,4
145,4,6,81,-1
145,4,7,84,0
145,4,8,174,1
145,4,9,83,2
145,4,10,88,3
145,6,0,73,-1
145,6,1,113,-1
145,6,2,110,-1
145,6,3,109,-1
145,6,4,111,-1
145,6,5,117,4
145,6,6,115,-1
145,6,7,122,0
145,6,8,105,1
145,6,9,121,2
145,6,10,125,3
146,8,0,145,-1
146,8,1,18,-1
146,8,2,1,-1
146,8,3,147,-1
146,8,4,150,-1
146,8,5,152,4
146,8,6,153,-1
146,8,7,159,0
146,8,8,68,1
146,8,9,160,2
146,8,10,156,3
146,9,0,165,-1
146,9,1,93,-1
146,9,2,163,-1
146,9,3,162,-1
146,9,4,164,-1
146,9,5,43,4
146,9,6,172,-1
146,9,7,175,0
146,9,8,173,1
146,9,9,177,2
146,9,10,71,3
147,7,0,131,-1
147,7,1,129,-1
147,7,2,126,-1
147,7,3,168,-1
147,7,4,130,-1
147,7,5,134,4
147,7,6,133,-1
147,7,7,139,0
147,7,8,138,1
147,7,9,140,2
147,7,10,142,3
147,0,0,22,-1
147,0,1,4,-1
147,0,2,5,-1
147,0,3,114,-1
147,0,4,2,-1
147,0,5,171,4
147,0,6,10,-1
147,0,7,15,0
147,0,8,30,1
147,0,9,11,2
147,0,10,14,3
148,5,0,90,-1
148,5,1,94,-1
148,5,2,148,-1
148,5,3,91,-1
148,5,4,92,-1
148,5,5,136,4
148,5,6,98,-1
148,5,7,34,0
148,5,8,107,1
148,5,9,102,2
148,5,10,12,3
148,2,0,42,-1
148,2,1,41,-1
148,2,2,36,-1
148,2,3,40,-1
148,2,4,39,-1
148,2,5,46,4
148,2,6,170,-1
148,2,7,104,0
148,2,8,51,1
148,2,9,53,2
148,2,10,52,3
149,1,0,128,-1
149,1,1,23,-1
149,1,2,20,-1
149,1,3,21,-1
149,1,4,59,-1
149,1,5,26,4
149,1,6,27,-1
149,1,7,120,0
149,1,8,31,1
149,1,9,176,2
149,1,10,101,3
149,0,0,5,-1
149,0,1,22,-1
149,0,2,4,-1
149,0,3,77,-1
149,0,4,6,-1
149,0,5,10,4
149,0,6,171,-1
149,0,7,30,0
149,0,8,13,1
149,0,9,14,2
149,0,10,17,3
150,6,0,111,-1
150,6,1,110,-1
150,6,2,109,-1
150,6,3,73,-1
150,6,4,113,-1
150,6,5,116,4
150,6,6,115,-1
150,6,7,123,0
150,6,8,124,1
150,6,9,122,2
150,6,10,125,3
150,3,0,166,-1
150,3,1,58,-1
150,3,2,55,-1
150,3,3,54,-1
150,3,4,56,-1
150,3,5,62,4
150,3,6,64,-1
150,3,7,70,0
150,3,8,66,1
150,3,9,67,2
150,3,10,50,3
151,5,0,91,-1
151,5,1,148,-1
151,5,2,92,-1
151,5,3,90,-1
151,5,4,94,-1
151,5,5,100,4
151,5,6,136,-1
151,5,7,102,0
151,5,8,34,1
151,5,9,157,2
151,5,10,107,3
151,9,0,3,-1
151,9,1,163,-1
151,9,2,165,-1
151,9,3,93,-1
151,9,4,164,-1
151,9,5,99,4
151,9,6,169,-1
151,9,7,173,0
151,9,8,89,1
151,9,9,175,2
151,9,10,71,3
152,5,0,91,-1
152,5,1,94,-1
152,5,2,90,-1
152,5,3,92,-1
152,5,4,96,-1
152,5,5,136,4
152,5,6,100,-1
152,5,7,157,0
152,5,8,12,1
152,5,9,102,2
152,5,10,106,3
152,1,0,128,-1
152,1,1,19,-1
152,1,2,59,-1
152,1,3,24,-1
152,1,4,21,-1
152,1,5,28,4
152,1,6,26,-1
152,1,7,31,0
152,1,8,120,1
152,1,9,29,2
152,1,10,176,3
153,2,0,42,-1
153,2,1,39,-1
153,2,2,36,-1
153,2,3,41,-1
153,2,4,37,-1
153,2,5,44,4
153,2,6,170,-1
153,2,7,33,0
153,2,8,53,1
153,2,9,52,2
153,2,10,48,3
153,8,0,145,-1
153,8,1,147,-1
153,8,2,149,-1
153,8,3,18,-1
153,8,4,144,-1
153,8,5,151,4
153,8,6,152,-1
153,8,7,155,0
153,8,8,68,1
153,8,9,161,2
153,8,10,160,3
154,1,0,59,-1
154,1,1,19,-1
154,1,2,20,-1
154,1,3,21,-1
154,1,4,128,-1
154,1,5,27,4
154,1,6,28,-1
154,1,7,101,0
154,1,8,176,1
154,1,9,120,2
154,1,10,35,3
154,7,0,131,-1
154,7,1,126,-1
154,7,2,168,-1
154,7,3,129,-1
154,7,4,132,-1
154,7,5,133,4
154,7,6,8,-1
154,7,7,143,0
154,7,8,141,1
154,7,9,139,2
154,7,10,137,3
155,5,0,96,-1
155,5,1,92,-1
155,5,2,95,-1
155,5,3,148,-1
155,5,4,94,-1
155,5,5,136,4
155,5,6,98,-1
155,5,7,34,0
155,5,8,107,1
155,5,9,12,2
155,5,10,157,3
155,8,0,147,-1
155,8,1,18,-1
155,8,2,145,-1
155,8,3,1,-1
155,8,4,150,-1
155,8,5,151,4
155,8,6,153,-1
155,8,7,158,0
155,8,8,155,1
155,8,9,161,2
155,8,10,160,3
156,3,0,54,-1
156,3,1,55,-1
156,3,2,166,-1
156,3,3,60,-1
156,3,4,56,-1
156,3,5,63,4
156,3,6,64,-1
156,3,7,69,0
156,3,8,70,1
156,3,9,67,2
156,3,10,50,3
156,1,0,24,-1
156,1,1,128,-1
156,1,2,20,-1
156,1,3,21,-1
156,1,4,59,-1
156,1,5,25,4
156,1,6,28,-1
156,1,7,176,0
156,1,8,35,1
156,1,9,29,2
156,1,10,31,3
157,7,0,129,-1
157,7,1,130,-1
157,7,2,132,-1
157,7,3,38,-1
157,7,4,168,-1
157,7,5,8,4
157,7,6,133,-1
157,7,7,143,0
157,7,8,139,1
157,7,9,138,2
157,7,10,141,3
157,9,0,3,-1
157,9,1,165,-1
157,9,2,93,-1
157,9,3,162,-1
157,9,4,163,-1
157,9,5,99,4
157,9,6,172,-1
157,9,7,71,0
157,9,8,179,1
157,9,9,175,2
157,9,10,89,3
158,3,0,56,-1
158,3,1,60,-1
158,3,2,166,-1
158,3,3,57,-1
158,3,4,58,-1
158,3,5,63,4
158,3,6,61,-1
158,3,7,66,0
158,3,8,67,1
158,3,9,70,2
158,3,10,65,3
158,7,0,38,-1
158,7,1,130,-1
158,7,2,132,-1
158,7,3,131,-1
158,7,4,168,-1
158,7,5,8,4
158,7,6,134,-1
158,7,7,139,0
158,7,8,137,1
158,7,9,140,2
158,7,10,141,3
159,2,0,36,-1
159,2,1,39,-1
159,2,2,42,-1
159,2,3,41,-1
159,2,4,40,-1
159,2,5,44,4
159,2,6,46,-1
159,2,7,52,0
159,2,8,53,1
159,2,9,51,2
159,2,10,49,3
159,7,0,131,-1
159,7,1,126,-1
159,7,2,129,-1
159,7,3,130,-1
159,7,4,132,-1
159,7,5,134,4
159,7,6,135,-1
159,7,7,137,0
159,7,8,139,1
159,7,9,141,2
159,7,10,143,3
160,7,0,129,-1
160,7,1,130,-1
160,7,2,126,-1
160,7,3,131,-1
160,7,4,132,-1
160,7,5,133,4
160,7,6,134,-1
160,7,7,140,0
160,7,8,143,1
160,7,9,137,2
160,7,10,141,3
160,4,0,146,-1
160,4,1,74,-1
160,4,2,72,-1
160,4,3,0,-1
160,4,4,75,-1
160,4,5,80,4
160,4,6,81,-1
160,4,7,86,0
160,4,8,88,1
160,4,9,83,2
160,4,10,174,3
161,0,0,2,-1
161,0,1,5,-1
161,0,2,77,-1
161,0,3,114,-1
161,0,4,22,-1
161,0,5,10,4
161,0,6,7,-1
161,0,7,16,0
161,0,8,13,1
161,0,9,14,2
161,0,10,15,3
161,5,0,95,-1
161,5,1,148,-1
161,5,2,91,-1
161,5,3,94,-1
161,5,4,90,-1
161,5,5,98,4
161,5,6,136,-1
161,5,7,157,0
161,5,8,107,1
161,5,9,34,2
161,5,10,106,3
162,9,0,3,-1
162,9,1,164,-1
162,9,2,162,-1
162,9,3,165,-1
162,9,4,93,-1
162,9,5,172,4
162,9,6,99,-1
162,9,7,71,0
162,9,8,177,1
162,9,9,179,2
162,9,10,175,3
162,7,0,132,-1
162,7,1,129,-1
162,7,2,131,-1
162,7,3,168,-1
162,7,4,126,-1
162,7,5,134,4
162,7,6,8,-1
162,7,7,138,0
162,7,8,139,1
162,7,9,143,2
162,7,10,141,3
163,7,0,131,-1
163,7,1,38,-1
163,7,2,130,-1
163,7,3,129,-1
163,7,4,126,-1
163,7,5,135,4
163,7,6,8,-1
163,7,7,137,0
163,7,8,139,1
163,7,9,143,2
163,7,10,142,3
163,5,0,95,-1
163,5,1,148,-1
163,5,2,91,-1
163,5,3,94,-1
163,5,4,96,-1
163,5,5,100,4
163,5,6,98,-1
163,5,7,157,0
163,5,8,103,1
163,5,9,107,2
163,5,10,102,3
164,5,0,94,-1
164,5,1,148,-1
164,5,2,95,-1
164,5,3,92,-1
164,5,4,91,-1
164,5,5,97,4
164,5,6,100,-1
164,5,7,34,0
164,5,8,107,1
164,5,9,106,2
164,5,10,103,3
164,4,0,0,-1
164,4,1,78,-1
164,4,2,146,-1
164,4,3,74,-1
164,4,4,76,-1
164,4,5,80,4
164,4,6,82,-1
164,4,7,88,0
164,4,8,84,1
164,4,9,83,2
164,4,10,87,3
165,3,0,166,-1
165,3,1,57,-1
165,3,2,60,-1
165,3,3,56,-1
165,3,4,55,-1
165,3,5,64,4
165,3,6,61,-1
165,3,7,67,0
165,3,8,66,1
165,3,9,69,2
165,3,10,50,3
165,4,0,72,-1
165,4,1,76,-1
165,4,2,75,-1
165,4,3,146,-1
165,4,4,0,-1
165,4,5,82,4
165,4,6,79,-1
165,4,7,86,0
165,4,8,87,1
165,4,9,84,2
165,4,10,174,3
166,4,0,72,-1
166,4,1,75,-1
166,4,2,0,-1
166,4,3,78,-1
166,4,4,76,-1
166,4,5,81,4
166,4,6,82,-1
166,4,7,85,0
166,4,8,88,1
166,4,9,174,2
166,4,10,87,3
166,3,0,58,-1
166,3,1,56,-1
166,3,2,57,-1
166,3,3,60,-1
166,3,4,55,-1
166,3,5,62,4
166,3,6,63,-1
166,3,7,70,0
166,3,8,65,1
166,3,9,47,2
166,3,10,66,3
167,0,0,77,-1
167,0,1,4,-1
167,0,2,2,-1
167,0,3,114,-1
167,0,4,6,-1
167,0,5,7,4
167,0,6,10,-1
167,0,7,11,0
167,0,8,13,1
167,0,9,14,2
167,0,10,16,3
167,6,0,113,-1
167,6,1,73,-1
167,6,2,110,-1
167,6,3,108,-1
167,6,4,109,-1
167,6,5,118,4
167,6,6,116,-1
167,6,7,123,0
167,6,8,121,1
167,6,9,119,2
167,6,10,105,3
168,6,0,111,-1
168,6,1,112,-1
168,6,2,109,-1
168,6,3,110,-1
168,6,4,73,-1
168,6,5,118,4
168,6,6,115,-1
168,6,7,121,0
168,6,8,105,1
168,6,9,119,2
168,6,10,123,3
168,2,0,41,-1
168,2,1,40,-1
168,2,2,127,-1
168,2,3,37,-1
168,2,4,42,-1
168,2,5,170,4
168,2,6,44,-1
168,2,7,52,0
168,2,8,51,1
168,2,9,48,2
168,2,10,33,3
169,4,0,74,-1
169,4,1,72,-1
169,4,2,146,-1
169,4,3,0,-1
169,4,4,76,-1
169,4,5,81,4
169,4,6,82,-1
169,4,7,86,0
169,4,8,85,1
169,4,9,88,2
169,4,10,84,3
169,9,0,163,-1
169,9,1,167,-1
169,9,2,3,-1
169,9,3,164,-1
169,9,4,165,-1
169,9,5,43,4
169,9,6,99,-1
169,9,7,178,0
169,9,8,179,1
169,9,9,177,2
169,9,10,89,3
170,9,0,93,-1
170,9,1,163,-1
170,9,2,167,-1
170,9,3,162,-1
170,9,4,164,-1
170,9,5,99,4
170,9,6,172,-1
170,9,7,89,0
170,9,8,179,1
170,9,9,177,2
170,9,10,178,3
170,3,0,57,-1
170,3,1,56,-1
170,3,2,58,-1
170,3,3,60,-1
170,3,4,166,-1
170,3,5,62,4
170,3,6,64,-1
170,3,7,69,0
170,3,8,66,1
170,3,9,67,2
170,3,10,50,3
171,4,0,74,-1
171,4,1,72,-1
171,4,2,75,-1
171,4,3,0,-1
171,4,4,76,-1
171,4,5,80,4
171,4,6,81,-1
171,4,7,83,0
171,4,8,174,1
171,4,9,87,2
171,4,10,85,3
171,2,0,127,-1
171,2,1,40,-1
171,2,2,37,-1
171,2,3,42,-1
171,2,4,39,-1
171,2,5,170,4
171,2,6,46,-1
171,2,7,104,0
171,2,8,51,1
171,2,9,33,2
171,2,10,48,3
172,3,0,54,-1
172,3,1,56,-1
172,3,2,57,-1
172,3,3,58,-1
172,3,4,166,-1
172,3,5,61,4
172,3,6,64,-1
172,3,7,66,0
172,3,8,67,1
172,3,9,50,2
172,3,10,47,3
172,2,0,39,-1
172,2,1,42,-1
172,2,2,40,-1
172,2,3,37,-1
172,2,4,36,-1
172,2,5,44,4
172,2,6,170,-1
172,2,7,48,0
172,2,8,33,1
172,2,9,52,2
172,2,10,104,3
173,8,0,1,-1
173,8,1,145,-1
173,8,2,144,-1
173,8,3,150,-1
173,8,4,18,-1
173,8,5,153,4
173,8,6,152,-1
173,8,7,158,0
173,8,8,160,1
173,8,9,159,2
173,8,10,155,3
173,2,0,39,-1
173,2,1,42,-1
173,2,2,37,-1
173,2,3,41,-1
173,2,4,127,-1
173,2,5,46,4
173,2,6,170,-1
173,2,7,48,0
173,2,8,104,1
173,2,9,33,2
173,2,10,49,3
174,0,0,5,-1
174,0,1,22,-1
174,0,2,2,-1
174,0,3,6,-1
174,0,4,114,-1
174,0,5,7,4
174,0,6,171,-1
174,0,7,11,0
174,0,8,13,1
174,0,9,17,2
174,0,10,16,3
174,8,0,150,-1
174,8,1,144,-1
174,8,2,1,-1
174,8,3,147,-1
174,8,4,149,-1
174,8,5,153,4
174,8,6,151,-1
174,8,7,159,0
174,8,8,156,1
174,8,9,160,2
174,8,10,158,3
175,7,0,132,-1
175,7,1,168,-1
175,7,2,38,-1
175,7,3,130,-1
175,7,4,131,-1
175,7,5,135,4
175,7,6,8,-1
175,7,7,138,0
175,7,8,142,1
175,7,9,143,2
175,7,10,139,3
175,8,0,145,-1
175,8,1,150,-1
175,8,2,18,-1
175,8,3,149,-1
175,8,4,1,-1
175,8,5,154,4
175,8,6,151,-1
175,8,7,158,0
175,8,8,160,1
175,8,9,161,2
175,8,10,156,3
176,6,0,110,-1
176,6,1,73,-1
176,6,2,112,-1
176,6,3,111,-1
176,6,4,108,-1
176,6,5,115,4
176,6,6,118,-1
176,6,7,122,0
176,6,8,105,1
176,6,9,123,2
176,6,10,119,3
176,5,0,91,-1
176,5,1,148,-1
176,5,2,96,-1
176,5,3,94,-1
176,5,4,90,-1
176,5,5,97,4
176,5,6,98,-1
176,5,7,34,0
176,5,8,157,1
176,5,9,106,2
176,5,10,103,3
177,2,0,127,-1
177,2,1,41,-1
177,2,2,40,-1
177,2,3,37,-1
177,2,4,42,-1
177,2,5,46,4
177,2,6,45,-1
177,2,7,104,0
177,2,8,49,1
177,2,9,48,2
177,2,10,53,3
177,4,0,74,-1
177,4,1,75,-1
177,4,2,76,-1
177,4,3,72,-1
177,4,4,146,-1
177,4,5,82,4
177,4,6,80,-1
177,4,7,85,0
177,4,8,84,1
177,4,9,88,2
177,4,10,86,3
178,1,0,24,-1
178,1,1,20,-1
178,1,2,23,-1
178,1,3,21,-1
178,1,4,128,-1
178,1,5,27,4
178,1,6,26,-1
178,1,7,120,0
178,1,8,176,1
178,1,9,31,2
178,1,10,35,3
178,9,0,93,-1
178,9,1,162,-1
178,9,2,164,-1
178,9,3,3,-1
178,9,4,165,-1
178,9,5,99,4
178,9,6,43,-1
178,9,7,175,0
178,9,8,173,1
178,9,9,89,2
178,9,10,177,3
179,0,0,4,-1
179,0,1,77,-1
179,0,2,6,-1
179,0,3,5,-1
179,0,4,114,-1
179,0,5,171,4
179,0,6,10,-1
179,0,7,16,0
179,0,8,14,1
179,0,9,15,2
179,0,10,13,3
179,2,0,39,-1
179,2,1,36,-1
179,2,2,127,-1
179,2,3,42,-1
179,2,4,37,-1
179,2,5,170,4
179,2,6,44,-1
179,2,7,52,0
179,2,8,104,1
179,2,9,49,2
179,2,10,51,3
180,7,0,109,-1
180,7,1,38,-1
180,7,2,132,-1
180,7,3,126,-1
180,7,4,168,-1
180,7,5,115,4
180,7,6,135,-1
180,7,7,140,0
180,7,8,137,1
180,7,9,142,2
180,7,10,141,3
180,4,0,74,-1
180,4,1,146,-1
